Brand,Name,Location,Latitude (generated),Longitude (generated),Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Mahindra,Mahindra Scorpio LX 2.6 Turbo,Hyderabad,17.3667,78.4667,2008,131000,Diesel,Manual,First,10.5,2609,120,7,3.6
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Hyderabad,17.3667,78.4667,2012,131000,Diesel,Manual,First,12.99,2494,100,7,9.6
Mercedes-Benz,Mercedes-Benz E-Class 280 CDI,Mumbai,18.9667,72.8333,2005,131000,Diesel,Automatic,First,11,2987,198.5,5,10
Maruti,Maruti Swift Dzire VDI,Pune,18.5236,73.8478,2015,131000,Diesel,Manual,First,26.59,1248,74,5,3.6
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Pune,18.5236,73.8478,2010,130923,Diesel,Automatic,First,14.21,2143,203,5,12.5
Mahindra,Mahindra XUV500 W8 2WD,Coimbatore,11,76.9667,2013,130790,Diesel,Manual,First,16,2179,140,7,9.24
Maruti,Maruti Swift Dzire LDi,Hyderabad,17.3667,78.4667,2011,130002,Diesel,Manual,First,19.3,1248,73.9,5,3.85
Maruti,Maruti Swift Dzire Tour LDI,Mumbai,18.9667,72.8333,2015,130000,Diesel,Manual,First,23.4,1248,74,5,3.25
Maruti,Maruti Swift Dzire VDi,Hyderabad,17.3667,78.4667,2010,130000,Diesel,Manual,First,19.3,1248,73.9,5,3.65
Maruti,Maruti Ertiga VDI,Pune,18.5236,73.8478,2016,130000,Diesel,Manual,First,25.47,1248,88.5,7,7
Fiat,Fiat Grande Punto 1.3 Emotion (Diesel),Jaipur,26.9167,75.8667,2011,130000,Diesel,Manual,First,20.3,1248,75,5,2.2
Maruti,Maruti Swift Dzire VDi,Jaipur,26.9167,75.8667,2010,130000,Diesel,Manual,Second,19.3,1248,73.9,5,4
Renault,Renault Scala Diesel RxL,Hyderabad,17.3667,78.4667,2013,130000,Diesel,Manual,First,21.64,1461,84.8,5,4.75
Renault,Renault Duster 110PS Diesel RxZ Plus,Delhi,28.7,77.2,2012,130000,Diesel,Manual,First,19.64,1461,108.45,5,3.75
Maruti,Maruti Swift Dzire VDi,Hyderabad,17.3667,78.4667,2010,130000,Diesel,Manual,First,19.3,1248,73.9,5,3.85
Volkswagen,Volkswagen Vento Diesel Trendline,Chennai,13.09,80.27,2012,130000,Diesel,Manual,First,20.54,1598,103.6,5,4.75
Ford,Ford Endeavour 4x2 XLT,Hyderabad,17.3667,78.4667,2007,130000,Diesel,Manual,First,13.1,2499,141,7,6
Maruti,Maruti Swift LDI Optional,Jaipur,26.9167,75.8667,2015,130000,Diesel,Manual,First,25.2,1248,74,5,4.5
Mahindra,Mahindra Xylo E8 BS IV,Mumbai,18.9667,72.8333,2011,130000,Diesel,Manual,First,14,2498,112,8,2.75
Hyundai,Hyundai Accent GLE,Pune,18.5236,73.8478,2001,130000,Petrol,Manual,Second,13.2,1495,94,5,0.75
Ford,Ford Figo Diesel EXI,Pune,18.5236,73.8478,2010,129986,Diesel,Manual,Second,20,1399,68,5,3.2
Mahindra,Mahindra Xylo D4 BS III,Hyderabad,17.3667,78.4667,2015,129750,Diesel,Manual,Second,14.95,2489,93.7,7,6.8
Mercedes-Benz,Mercedes-Benz GLS 350d 4MATIC,Pune,18.5236,73.8478,2017,129000,Diesel,Automatic,First,11,2987,258,7,56
Ford,Ford Ikon 1.3 LXi NXt,Chennai,13.09,80.27,2004,129000,Petrol,Manual,Third,13.8,1299,70,5,1.5
Tata,Tata Indica V2 eLS,Chennai,13.09,80.27,2017,129000,Diesel,Manual,First,25,1396,69,5,3
Hyundai,Hyundai i20 Asta 1.4 CRDi,Jaipur,26.9167,75.8667,2013,129000,Diesel,Manual,Third,21.27,1396,88.76,5,4.11
Mitsubishi,Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,18.9667,72.8333,2004,129000,Diesel,Manual,First,10.5,2835,107.2,6,3.45
Tata,Tata Indigo CS LX (TDI) BS III,Jaipur,26.9167,75.8667,2008,128813,Diesel,Manual,First,19.09,1396,69,5,1.5
BMW,BMW 5 Series 2010-2013 525i,Mumbai,18.9667,72.8333,2009,128000,Petrol,Automatic,First,10.8,2497,215,5,7
Hyundai,Hyundai Verna 1.6 SX,Chennai,13.09,80.27,2012,128000,Diesel,Manual,First,22.32,1582,126.32,5,5
Mahindra,Mahindra Logan Diesel 1.5 DLS,Chennai,13.09,80.27,2011,128000,Diesel,Manual,Third,19.2,1461,65,5,2
Nissan,Nissan X-Trail SLX MT,Pune,18.5236,73.8478,2010,128000,Diesel,Manual,Second,14.42,1995,147.6,5,6.2
Toyota,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,13.09,80.27,2005,128000,Diesel,Manual,Second,12.8,2494,102,8,4.25
Mahindra,Mahindra XUV500 W8 2WD,Chennai,13.09,80.27,2011,128000,Diesel,Manual,Third,16,2179,140,7,6.4
Honda,Honda Amaze VX i-DTEC,Hyderabad,17.3667,78.4667,2017,128000,Diesel,Manual,First,25.8,1498,98.6,5,6.3
Maruti,Maruti Ritz VDi,Hyderabad,17.3667,78.4667,2011,127887,Diesel,Manual,First,21.1,1248,73.9,5,2.95
Tata,Tata Manza Aura Plus Quadrajet BS IV,Hyderabad,17.3667,78.4667,2010,127510,Diesel,Manual,Second,19,1248,90,5,1.4
Toyota,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,12.9699,77.598,2007,127079,Diesel,Manual,First,12.8,2494,102,7,6.99
Toyota,Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,Mumbai,18.9667,72.8333,2006,127001,Diesel,Manual,First,12.8,2494,102,8,4.95
Honda,Honda City V MT,Pune,18.5236,73.8478,2013,127000,Petrol,Manual,Second,16.8,1497,116.3,5,4.5
Mahindra,Mahindra XUV500 W8 2WD,Chennai,13.09,80.27,2011,126000,Diesel,Manual,Third,16,2179,140,7,6.7
Maruti,Maruti Omni MPI STD BSIV,Jaipur,26.9167,75.8667,2012,126000,Petrol,Manual,First,16.8,796,34.2,5,1.6
Maruti,Maruti Eeco 7 Seater Standard,Delhi,28.7,77.2,2016,126000,Petrol,Manual,First,15.1,1196,73,7,2.2
Honda,Honda City 1.5 EXI,Pune,18.5236,73.8478,2001,125943,Petrol,Manual,Second,13,1493,100,5,1.45
Hyundai,Hyundai Elantra CRDi SX,Hyderabad,17.3667,78.4667,2012,125928,Diesel,Manual,First,22.7,1582,126.24,5,9
Nissan,Nissan Sunny 2011-2014 Diesel XL,Pune,18.5236,73.8478,2013,125600,Diesel,Manual,First,21.64,1461,84.8,5,3.75
Maruti,Maruti Alto LX,Jaipur,26.9167,75.8667,2010,125000,Petrol,Manual,First,19.7,796,46.3,5,0.92
Volkswagen,Volkswagen Vento Diesel Comfortline,Jaipur,26.9167,75.8667,2013,125000,Diesel,Manual,Second,20.54,1598,103.6,5,6.25
Honda,Honda Accord 2.4 AT,Mumbai,18.9667,72.8333,2008,125000,Petrol,Automatic,Third,11.7,2354,177.6,5,2.6
Ford,Ford Fiesta 1.4 Duratec ZXI,Jaipur,26.9167,75.8667,2007,125000,Petrol,Manual,Third,16.6,1388,68,5,1.5
Honda,Honda City 1.5 S MT,Kolkata,22.5411,88.3378,2011,125000,Petrol,Manual,First,17,1497,118,5,3.25
Mitsubishi,Mitsubishi Lancer GLXD,Chennai,13.09,80.27,2003,125000,Diesel,Manual,Third,14.8,1998,68,5,3
Honda,Honda Civic 2006-2010 1.8 S MT,Pune,18.5236,73.8478,2006,125000,Petrol,Manual,Second,13.5,1799,130,5,2.3
Toyota,Toyota Fortuner 4x2 4 Speed AT,Pune,18.5236,73.8478,2012,125000,Diesel,Automatic,First,11.5,2982,169,7,13.5
Maruti,Maruti Wagon R LX,Pune,18.5236,73.8478,2003,125000,Petrol,Manual,Second,18.9,998,67.1,5,0.8
Tata,Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,17.3667,78.4667,2016,125000,Diesel,Manual,First,22.95,1248,74,5,4.6
BMW,BMW X5 xDrive 30d,Hyderabad,17.3667,78.4667,2011,124652,Diesel,Automatic,First,11.7,2993,245,5,21.99
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Coimbatore,11,76.9667,2010,124313,Diesel,Manual,First,12.99,2494,100.6,8,7.96
Mahindra,Mahindra Bolero ZLX BSIII,Kolkata,22.5411,88.3378,2000,124000,Diesel,Manual,First,13.6,2523,63,7,1.95
Tata,Tata Indigo eCS LX BSIV,Chennai,13.09,80.27,2011,124000,Diesel,Manual,First,23.03,1396,69,5,2.3
Maruti,Maruti Swift Dzire VDi,Hyderabad,17.3667,78.4667,2014,123900,Diesel,Manual,First,19.3,1248,73.9,5,5.4
Nissan,Nissan Micra Diesel XV,Hyderabad,17.3667,78.4667,2011,123880,Diesel,Manual,First,23.08,1461,63.1,5,3.3
Mahindra,Mahindra XUV500 W8 4WD,Hyderabad,17.3667,78.4667,2012,123600,Diesel,Manual,First,15.1,2179,140,7,8.25
Hyundai,Hyundai Accent GLE,Pune,18.5236,73.8478,2005,123200,Petrol,Manual,Second,13.2,1495,94,5,1
Toyota,Toyota Fortuner 4x2 AT,Delhi,28.7,77.2,2013,123000,Diesel,Automatic,First,12.55,2982,168.5,7,16.5
Ford,Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,13.09,80.27,2013,123000,Diesel,Manual,Second,17.8,1399,67,5,4.45
Honda,Honda City 1.5 EXI,Jaipur,26.9167,75.8667,2005,123000,Petrol,Manual,Third,13,1493,100,5,1.1
Toyota,Toyota Fortuner 4x4 MT,Chennai,13.09,80.27,2013,123000,Diesel,Manual,Second,12.55,2982,168.5,7,15
Ford,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,17.3667,78.4667,2014,122800,Diesel,Manual,First,25.01,1498,89.75,5,5.65
Skoda,Skoda Laura Ambiente,Hyderabad,17.3667,78.4667,2008,122397,Diesel,Manual,First,17.5,1896,106,5,4.4
Skoda,Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,17.3667,78.4667,2015,122086,Diesel,Automatic,First,19.3,1968,141,5,12.99
Toyota,Toyota Fortuner 3.0 Diesel,Mumbai,18.9667,72.8333,2010,122000,Diesel,Manual,Second,11.5,2982,171,7,10.45
Toyota,Toyota Innova 2.5 V Diesel 8-seater,Chennai,13.09,80.27,2011,122000,Diesel,Manual,Second,12.8,2494,102,8,10.75
Honda,Honda City 1.5 V MT,Chennai,13.09,80.27,2009,122000,Petrol,Manual,Second,17,1497,118,5,3.5
Toyota,Toyota Fortuner 4x4 MT,Jaipur,26.9167,75.8667,2014,122000,Diesel,Manual,Second,12.55,2982,168.5,7,16
Tata,Tata Zest Quadrajet 1.3 75PS XE,Pune,18.5236,73.8478,2017,121900,Diesel,Manual,First,22.95,1248,74,5,3.75
Nissan,Nissan X-Trail SLX AT,Hyderabad,17.3667,78.4667,2010,121812,Diesel,Automatic,First,13.29,1995,147.6,5,7.75
Volkswagen,Volkswagen Vento Petrol Highline,Kochi,9.9353,76.2592,2012,121377,Petrol,Manual,First,15.04,1598,103.6,5,3.8
Toyota,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,11,76.9667,2015,121374,Diesel,Manual,First,12.99,2494,100.6,7,14.3
Toyota,Toyota Innova Crysta 2.4 G MT,Hyderabad,17.3667,78.4667,2016,121362,Diesel,Manual,First,13.68,2393,147.8,7,16
Volkswagen,Volkswagen Vento 1.5 TDI Highline,Chennai,13.09,80.27,2011,121311,Diesel,Manual,First,20.64,1498,108.5,5,2.9
Hyundai,Hyundai Verna CRDi 1.4 E,Chennai,13.09,80.27,2008,121097,Diesel,Manual,Second,24,1396,88.76,5,1.9
Maruti,Maruti Ertiga SHVS VDI,Pune,18.5236,73.8478,2017,121000,Diesel,Manual,First,24.52,1248,88.5,7,8
Skoda,Skoda Octavia L and K 1.9 TDI MT,Hyderabad,17.3667,78.4667,2006,121000,Diesel,Manual,Second,16.4,1896,90,5,2.5
Audi,Audi Q7 3.0 TDI Quattro Technology,Pune,18.5236,73.8478,2008,120300,Diesel,Automatic,Second,12.07,2967,241.4,7,18
Tata,Tata New Safari 4X4 EX,Chennai,13.09,80.27,2007,120203,Diesel,Manual,Second,13.93,2179,138,7,3.5
Nissan,Nissan Sunny 2011-2014 Diesel XL,Jaipur,26.9167,75.8667,2013,120005,Diesel,Manual,First,21.64,1461,84.8,5,4
Ford,Ford Figo Diesel ZXI,Chennai,13.09,80.27,2010,120000,Diesel,Manual,First,20,1399,68,5,2.6
Maruti,Maruti Swift VDI,Pune,18.5236,73.8478,2012,120000,Diesel,Manual,First,22.9,1248,74,5,3.75
Fiat,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,28.7,77.2,2010,120000,Diesel,Manual,First,17.8,1248,76,5,1.65
Chevrolet,Chevrolet Beat LS,Kolkata,22.5411,88.3378,2015,120000,Petrol,Manual,First,18.6,1199,76.8,5,2.5
Tata,Tata Indica Vista Aura 1.3 Quadrajet,Chennai,13.09,80.27,2011,120000,Diesel,Manual,First,18,1248,75,5,1.75
Toyota,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,17.3667,78.4667,2012,120000,Diesel,Manual,First,12.8,2494,102,7,12
Maruti,Maruti Wagon R LXI Minor,Pune,18.5236,73.8478,2009,120000,Petrol,Manual,First,18.9,998,67.1,5,1.69
Mahindra,Mahindra Scorpio S10 4WD,Hyderabad,17.3667,78.4667,2015,120000,Diesel,Manual,First,15.4,2179,120,7,12
Hyundai,Hyundai Verna CRDi ABS,Chennai,13.09,80.27,2008,120000,Diesel,Manual,Second,18.1,1493,110,5,2
Chevrolet,Chevrolet Tavera LS B3 10 Seats BSIII,Hyderabad,17.3667,78.4667,2015,120000,Diesel,Manual,First,14.8,2499,80,10,5.5
Maruti,Maruti Ertiga ZDI,Hyderabad,17.3667,78.4667,2013,120000,Diesel,Manual,First,20.77,1248,88.8,7,7
Hyundai,Hyundai Verna Transform CRDi VGT SX ABS,Hyderabad,17.3667,78.4667,2010,120000,Diesel,Manual,Second,16.2,1493,110,5,3.5
Maruti,Maruti Ritz LDi,Bangalore,12.9699,77.598,2016,120000,Diesel,Manual,First,23.2,1248,73.94,5,3.65
Mahindra,Mahindra XUV500 W8 2WD,Mumbai,18.9667,72.8333,2016,120000,Diesel,Manual,First,15.1,2179,140,7,12
Mahindra,Mahindra Scorpio 2.6 DX,Chennai,13.09,80.27,2005,120000,Diesel,Manual,Second,12.7,2609,116.6,8,2.9
Tata,Tata Indica Vista Quadrajet VX,Chennai,13.09,80.27,2012,120000,Diesel,Manual,Second,22.3,1248,74,5,2.6
Maruti,Maruti Swift ZDi,Jaipur,26.9167,75.8667,2011,120000,Diesel,Manual,Second,22.9,1248,74,5,3.2
Honda,Honda Accord V6 AT,Chennai,13.09,80.27,2006,120000,Petrol,Automatic,Second,9,2997,218,5,2.65
BMW,BMW 5 Series 2003-2012 525d,Hyderabad,17.3667,78.4667,2007,120000,Diesel,Automatic,First,16.73,1995,218,5,10.5
Tata,Tata New Safari DICOR 2.2 VX 4x4,Chennai,13.09,80.27,2009,120000,Diesel,Manual,Second,13.93,2179,138,7,3
Skoda,Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,13.09,80.27,2013,120000,Diesel,Automatic,First,20,1968,138.1,5,6.95
Volkswagen,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,18.9667,72.8333,2015,120000,Diesel,Automatic,First,21.21,1498,103.2,5,5.75
Mercedes-Benz,Mercedes-Benz S-Class 280 AT,Kochi,9.9353,76.2592,2004,119859,Petrol,Automatic,First,13,2987,210,5,7.1
Honda,Honda CR-V RVi MT,Jaipur,26.9167,75.8667,2007,119000,Petrol,Manual,Third,13.1,1997,141.1,5,3.91
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Ahmedabad,23.03,72.58,2013,119000,Diesel,Manual,First,12.99,2494,100,8,8
Honda,Honda City ZX GXi,Pune,18.5236,73.8478,2008,119000,Petrol,Manual,Second,17.7,1497,78,5,2.25
Honda,Honda Accord 2.4 Elegance M/T,Hyderabad,17.3667,78.4667,2010,119000,Petrol,Manual,First,10.2,2354,180,5,5.95
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Pune,18.5236,73.8478,2012,119000,Diesel,Automatic,First,14.84,2143,170,5,13.99
Ford,Ford Endeavour 2.5L 4X2 MT,Jaipur,26.9167,75.8667,2011,119000,Diesel,Manual,Third,13.1,2499,141,7,6.5
Mahindra,Mahindra Verito 1.5 D6 BSIV,Kochi,9.9353,76.2592,2012,118683,Diesel,Manual,Second,21,1461,64.1,5,3.19
Chevrolet,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,26.9167,75.8667,2007,118500,Petrol,Manual,First,12.9,1598,102.5,5,1.25
Audi,Audi Q7 3.0 TDI quattro,Coimbatore,11,76.9667,2014,118218,Diesel,Automatic,First,12.07,2967,241.4,7,31.41
Hyundai,Hyundai i20 Sportz 1.4 CRDi,Pune,18.5236,73.8478,2015,118211,Diesel,Manual,First,22.54,1396,88.73,5,5.9
Hyundai,Hyundai Verna Transform SX VGT CRDi,Hyderabad,17.3667,78.4667,2010,118077,Diesel,Manual,First,16.2,1493,110,5,3.85
Toyota,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,18.9667,72.8333,2014,118000,Diesel,Manual,First,12.8,2494,102,7,10.75
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,18.5236,73.8478,2009,118000,Diesel,Manual,First,12.8,2494,102,8,4.5
Chevrolet,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,26.9167,75.8667,2007,118000,Petrol,Manual,First,12.9,1598,102.5,5,1.35
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,17.3667,78.4667,2010,118000,Diesel,Manual,First,12.8,2494,102,8,8.75
Hyundai,Hyundai Verna 1.6 SX,Jaipur,26.9167,75.8667,2012,117837,Diesel,Manual,Second,22.32,1582,126.32,5,4.75
Nissan,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,17.3667,78.4667,2012,117777,Diesel,Manual,First,21.64,1461,84.8,5,4.75
Land,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,18.5236,73.8478,2012,117236,Diesel,Automatic,Second,11.8,2720,190,7,14
Ford,Ford Fiesta 1.4 SXi TDCi ABS,Pune,18.5236,73.8478,2008,117080,Diesel,Manual,Third,17.8,1399,68,5,2.25
Tata,Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,26.9167,75.8667,2009,117000,Diesel,Manual,First,18,1248,75,5,1.1
Toyota,Toyota Fortuner 4x2 Manual,Delhi,28.7,77.2,2014,117000,Diesel,Manual,First,13,2982,168.5,7,15.5
Hyundai,Hyundai Grand i10 CRDi Asta,Ahmedabad,23.03,72.58,2014,116905,Diesel,Manual,First,24,1120,70,5,4
Mahindra,Mahindra XUV500 W8 4WD,Coimbatore,11,76.9667,2013,116694,Diesel,Manual,First,15.1,2179,140,7,9.57
Toyota,Toyota Corolla Altis Aero D 4D J,Pune,18.5236,73.8478,2011,116000,Diesel,Manual,Second,21.43,1364,138,5,5.75
Toyota,Toyota Etios GD,Hyderabad,17.3667,78.4667,2015,116000,Diesel,Manual,Second,23.59,1364,67.05,5,5.8
Toyota,Toyota Fortuner 4x2 AT,Hyderabad,17.3667,78.4667,2013,116000,Diesel,Automatic,Second,12.55,2982,168.5,7,19.25
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,26.9167,75.8667,2009,116000,Diesel,Manual,Second,15.8,2148,170,5,8.5
Mitsubishi,Mitsubishi Pajero 2.8 SFX 7Str,Pune,18.5236,73.8478,2012,116000,Diesel,Manual,First,10.5,2835,107.2,6,9.95
Honda,Honda CR-V 2.4 AT,Pune,18.5236,73.8478,2007,115800,Petrol,Automatic,Third,10.1,2354,152,5,3.8
Skoda,Skoda Laura Ambiente 2.0 TDI CR AT,Jaipur,26.9167,75.8667,2011,115692,Diesel,Automatic,First,20,1968,138.1,5,4.5
Maruti,Maruti Swift VDI BSIV,Kolkata,22.5411,88.3378,2013,115195,Diesel,Manual,First,25.2,1248,74,5,3.85
Toyota,Toyota Fortuner 4x2 Manual,Delhi,28.7,77.2,2012,115000,Diesel,Manual,First,13,2982,168.5,7,12.99
Volkswagen,Volkswagen Vento Diesel Highline,Pune,18.5236,73.8478,2012,115000,Diesel,Manual,Second,20.54,1598,103.6,5,4.33
Maruti,Maruti Wagon R LX BSIII,Jaipur,26.9167,75.8667,2005,115000,Petrol,Manual,Second,17.3,1061,64,5,0.99
Maruti,Maruti Swift VDI,Pune,18.5236,73.8478,2014,115000,Diesel,Manual,First,28.4,1248,74,5,4.5
Hyundai,Hyundai Santro Xing GLS,Chennai,13.09,80.27,2010,115000,Petrol,Manual,Second,17.92,1086,62.1,5,1.5
Chevrolet,Chevrolet Beat LT,Chennai,13.09,80.27,2010,115000,Petrol,Manual,First,18.6,1199,79.4,5,1.75
Volkswagen,Volkswagen Jetta 2012-2014 2.0L TDI Highline,Chennai,13.09,80.27,2012,115000,Diesel,Manual,First,19.33,1968,138.1,5,6.95
BMW,BMW X1 sDrive 20d Exclusive,Chennai,13.09,80.27,2012,115000,Diesel,Automatic,Third,15.06,1995,177,5,10
Ford,Ford Figo 1.5D Trend MT,Pune,18.5236,73.8478,2016,115000,Diesel,Manual,First,25.83,1498,99,5,4.5
Honda,Honda City 1.5 S MT,Chennai,13.09,80.27,2008,114750,Petrol,Manual,Second,17,1497,118,5,2.75
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,17.3667,78.4667,2013,114708,Diesel,Manual,First,12.99,2494,100,8,12.6
Ford,Ford Figo Petrol ZXI,Kolkata,22.5411,88.3378,2010,114703,Petrol,Manual,First,15.6,1196,70,5,1.8
Hyundai,Hyundai Verna 1.6 CRDi EX AT,Pune,18.5236,73.8478,2013,114000,Diesel,Automatic,First,22.32,1582,126.3,5,6.75
Hyundai,Hyundai i20 1.4 CRDi Asta,Hyderabad,17.3667,78.4667,2011,113562,Diesel,Manual,First,23,1396,90,5,4.6
Skoda,Skoda Laura Ambiente,Hyderabad,17.3667,78.4667,2008,113000,Diesel,Manual,First,17.5,1896,106,5,4.5
Mahindra,Mahindra XUV500 W6 2WD,Hyderabad,17.3667,78.4667,2015,113000,Diesel,Manual,First,15.1,2179,140,7,10.85
Honda,Honda CR-V 2.0 AT,Jaipur,26.9167,75.8667,2014,112827,Petrol,Automatic,First,13.1,1997,141.1,5,10.5
Ford,Ford Fiesta 1.4 Duratorq ZXI,Pune,18.5236,73.8478,2007,112808,Diesel,Manual,Second,17.8,1399,68,5,2.05
Audi,Audi A6 2.7 TDI,Pune,18.5236,73.8478,2011,112719,Diesel,Automatic,First,12.4,2698,179.5,5,11.5
BMW,BMW 5 Series 2003-2012 530d Highline,Pune,18.5236,73.8478,2008,112500,Diesel,Automatic,First,11.5,2993,235,5,7.99
Maruti,Maruti Ertiga SHVS ZDI Plus,Hyderabad,17.3667,78.4667,2016,112200,Diesel,Manual,First,24.52,1248,88.5,7,8.3
Toyota,Toyota Innova 2.5 V Diesel 8-seater,Pune,18.5236,73.8478,2013,112000,Diesel,Manual,First,12.8,2494,102,8,12
Toyota,Toyota Innova 2.5 V Diesel 7-seater,Pune,18.5236,73.8478,2011,112000,Diesel,Manual,First,12.8,2494,102,7,8.5
Chevrolet,Chevrolet Beat LS,Hyderabad,17.3667,78.4667,2010,111111,Petrol,Manual,Second,18.6,1199,79.4,5,2
Maruti,Maruti Wagon R LXI Minor,Jaipur,26.9167,75.8667,2009,111000,Petrol,Manual,Second,18.9,1061,67,5,1.51
Mercedes-Benz,Mercedes-Benz S-Class 280 AT,Chennai,13.09,80.27,2003,111000,Petrol,Automatic,First,13,2987,210,5,6.5
Toyota,Toyota Etios VXD,Pune,18.5236,73.8478,2012,111000,Diesel,Manual,First,23.59,1364,67.1,5,4.75
Maruti,Maruti Ritz VDi,Hyderabad,17.3667,78.4667,2010,110471,Diesel,Manual,First,21.1,1248,73.9,5,3.5
Ford,Ford Figo Diesel ZXI,Kolkata,22.5411,88.3378,2012,110438,Diesel,Manual,First,20,1399,68.05,5,3.5
Renault,Renault Duster 110PS Diesel RxZ,Hyderabad,17.3667,78.4667,2012,110224,Diesel,Manual,First,19.01,1461,108.45,5,6.1
Skoda,Skoda Yeti Elegance,Hyderabad,17.3667,78.4667,2010,110009,Diesel,Manual,First,17.67,1968,138.08,5,6.99
Mitsubishi,Mitsubishi Pajero Sport 4X4,Delhi,28.7,77.2,2014,110000,Diesel,Manual,First,13.5,2477,175.56,7,15
Hyundai,Hyundai Santa Fe 4WD AT,Chennai,13.09,80.27,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,14.4
Honda,Honda Civic 2006-2010 1.8 S MT,Chennai,13.09,80.27,2006,110000,Petrol,Manual,First,13.5,1799,130,5,2.65
Mahindra,Mahindra Verito 1.5 D6 BSIV,Chennai,13.09,80.27,2011,110000,Diesel,Manual,Second,21,1461,64.1,5,2.4
Audi,Audi Q3 35 TDI Quattro Premium,Pune,18.5236,73.8478,2015,110000,Diesel,Automatic,First,15.73,1968,174.33,5,19
Toyota,Toyota Fortuner 2.8 4WD MT,Hyderabad,17.3667,78.4667,2010,110000,Diesel,Manual,First,14.24,2755,174.5,7,13.7
Maruti,Maruti Dzire VDI,Hyderabad,17.3667,78.4667,2011,110000,Diesel,Manual,First,28.4,1248,73.75,5,4
Hyundai,Hyundai Santa Fe 2WD AT,Delhi,28.7,77.2,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,12.9
Volkswagen,Volkswagen Vento Diesel Trendline,Hyderabad,17.3667,78.4667,2012,110000,Diesel,Manual,Second,20.54,1598,103.6,5,3.65
Honda,Honda Amaze S i-Dtech,Pune,18.5236,73.8478,2015,110000,Diesel,Manual,First,25.8,1498,98.6,5,4.65
Hyundai,Hyundai Accent GLE,Hyderabad,17.3667,78.4667,2004,110000,Petrol,Manual,First,13.2,1495,94,5,0.6
Mahindra,Mahindra XUV500 W6 2WD,Jaipur,26.9167,75.8667,2012,110000,Diesel,Manual,First,15.1,2179,140,7,7.2
Maruti,Maruti Wagon R LX,Jaipur,26.9167,75.8667,2006,110000,Petrol,Manual,First,18.9,998,67.1,5,1.11
BMW,BMW X5 3.0d,Chennai,13.09,80.27,2009,110000,Diesel,Automatic,First,11,2993,235,5,18
BMW,BMW X5 xDrive 30d,Chennai,13.09,80.27,2009,110000,Diesel,Automatic,First,11.7,2993,245,5,20
Maruti,Maruti Swift Dzire VDi,Jaipur,26.9167,75.8667,2011,110000,Diesel,Manual,First,19.3,1248,73.9,5,3.5
Volkswagen,Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Chennai,13.09,80.27,2011,110000,Diesel,Automatic,First,16.96,1968,138.1,5,8
Toyota,Toyota Corolla Altis VL,Mumbai,18.9667,72.8333,2008,110000,Petrol,Automatic,Second,14.53,1798,138.1,5,2.75
Tata,Tata Indica Vista Quadrajet VX,Hyderabad,17.3667,78.4667,2012,110000,Diesel,Manual,First,22.3,1248,74,5,2.8
Toyota,Toyota Corolla Altis 1.8 G CVT,Delhi,28.7,77.2,2010,109703,Petrol,Automatic,Second,14.28,1798,138.03,5,4
Hyundai,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,17.3667,78.4667,2008,109606,Diesel,Manual,First,22,1582,126.2,5,2.9
Chevrolet,Chevrolet Beat Diesel LT,Chennai,13.09,80.27,2011,109500,Diesel,Manual,Third,25.44,936,57.6,5,1.5
